k1,k2,mu,lb,ub,pval
0,0,0.034096,0.032996,0.035037,1.0
1,0,0.009242,-0.053547,0.072513,0.5765
2,0,0.00762,-0.042297,0.055547,0.569
2,1,-0.001012,-0.042624,0.038954,0.49325
3,0,0.010178,-0.033867,0.059294,0.62025
3,1,-0.00927,-0.044455,0.021387,0.3735
3,2,0.028988,0.00629,0.053623,0.817
4,0,-0.002809,-0.033812,0.026006,0.465
4,1,0.000636,-0.02265,0.021272,0.508
4,2,-0.010923,-0.030736,0.008353,0.33625
4,3,0.042126,0.024595,0.061634,0.88675
5,0,0.013828,-0.019516,0.050622,0.66025
5,1,-0.025336,-0.059104,0.009211,0.2005
5,2,0.201476,0.171774,0.228807,1.0
5,3,0.015361,-0.005124,0.036144,0.69525
5,4,0.000869,-0.017529,0.016211,0.4935
6,0,0.035485,-0.003242,0.067997,0.847
6,1,0.012468,-0.01632,0.039705,0.66375
6,2,0.101185,0.072546,0.130527,0.99875
6,3,0.00218,-0.024746,0.028877,0.53175
6,4,-0.009507,-0.036718,0.014057,0.3885
6,5,0.159046,0.129947,0.184899,1.0
7,0,0.030017,0.004271,0.053002,0.87025
7,1,-0.018135,-0.034033,-0.001132,0.19325
7,2,0.041549,0.026254,0.056438,0.961
7,3,0.010201,-0.013936,0.035186,0.6125
7,4,0.036514,0.007677,0.063879,0.78025
7,5,0.045439,0.031475,0.059736,0.9645
7,6,0.104129,0.07682,0.130059,0.9995
8,0,0.022878,-0.017328,0.065727,0.76375
8,1,-0.015832,-0.054821,0.028409,0.31925
8,2,0.016377,-0.021115,0.052009,0.699
8,3,0.017276,-0.016135,0.051088,0.72425
8,4,0.029369,0.002008,0.059137,0.87475
8,5,-0.016162,-0.057991,0.024852,0.30825
8,6,-0.018099,-0.050503,0.012889,0.25725
8,7,-0.000431,-0.022896,0.023785,0.48125
9,0,-0.033854,-0.068255,0.002362,0.137
9,1,-0.007213,-0.040673,0.02387,0.4075
9,2,0.021759,-0.009027,0.050525,0.77225
9,3,0.019337,-0.006846,0.047047,0.74325
9,4,0.02629,-0.002309,0.053316,0.81375
9,5,-0.003212,-0.035583,0.029584,0.45175
9,6,-0.07425,-0.1127,-0.037299,0.02
9,7,-0.016971,-0.052429,0.020936,0.31325
9,8,0.056307,0.025352,0.087434,0.9935
10,0,0.060213,0.023586,0.097045,0.968
10,1,0.001083,-0.033652,0.033016,0.51075
10,2,0.001843,-0.029176,0.03261,0.5295
10,3,-0.044498,-0.071524,-0.020287,0.06925
10,4,-0.035119,-0.061751,-0.010678,0.1255
10,5,-0.027655,-0.062607,0.004809,0.19375
10,6,0.052068,0.010537,0.095104,0.916
10,7,-0.029707,-0.05969,-0.001167,0.17475
10,8,0.042006,0.005738,0.078269,0.94575
10,9,-0.093204,-0.139344,-0.043184,0.0065
11,0,-0.050362,-0.081871,-0.015016,0.049
11,1,0.008479,-0.016594,0.033139,0.628
11,2,-0.026974,-0.051035,-0.003888,0.172
11,3,-0.002015,-0.026694,0.021455,0.479
11,4,0.054535,0.029393,0.076696,0.9
11,5,-0.039469,-0.061287,-0.019855,0.0875
11,6,-0.065618,-0.094358,-0.032896,0.04025
11,7,-0.025954,-0.065398,0.010987,0.31375
11,8,-0.003046,-0.035554,0.030753,0.4555
11,9,0.005858,-0.022541,0.033105,0.5835
11,10,0.003386,-0.02145,0.030601,0.54375
12,0,-0.039762,-0.072018,-0.007204,0.08725
12,1,-0.000804,-0.024717,0.023571,0.47925
12,2,-0.024143,-0.048404,-0.002114,0.19825
12,3,-0.050994,-0.075264,-0.029394,0.076
12,4,-0.012332,-0.035551,0.010294,0.396
12,5,-0.046522,-0.064992,-0.02622,0.05
12,6,0.028625,0.000526,0.057825,0.79125
12,7,-0.023046,-0.059408,0.016555,0.33525
12,8,-0.000596,-0.030435,0.030492,0.48125
12,9,0.037834,0.010247,0.065528,0.88325
12,10,-0.016837,-0.042488,0.008745,0.30075
12,11,0.31378,0.28907,0.34039,1.0
13,0,-0.045545,-0.077,-0.008759,0.0645
13,1,-0.04853,-0.076188,-0.017784,0.0245
13,2,-0.04069,-0.064209,-0.017452,0.06925
13,3,-0.057134,-0.079251,-0.033847,0.05425
13,4,-0.028557,-0.053599,-0.003296,0.27875
13,5,-0.022631,-0.040594,-0.003409,0.193
13,6,0.01117,-0.017569,0.038002,0.61725
13,7,-0.033116,-0.069816,0.007959,0.2815
13,8,-0.006094,-0.031013,0.020659,0.39425
13,9,0.046515,0.017537,0.075315,0.926
13,10,0.001833,-0.024039,0.029306,0.52375
13,11,0.192969,0.163632,0.219333,0.9995
13,12,0.558127,0.535811,0.579111,1.0
14,0,0.01012,-0.027662,0.053176,0.612
14,1,-0.031849,-0.06902,0.005689,0.171
14,2,0.097102,0.051369,0.133387,0.99425
14,3,-0.028869,-0.062408,0.007505,0.23075
14,4,0.024438,-0.009582,0.059018,0.75325
14,5,0.250301,0.182198,0.293584,1.0
14,6,0.092489,0.047573,0.128971,0.99
14,7,-0.007189,-0.043487,0.022518,0.441
14,8,0.004879,-0.033529,0.047274,0.55475
14,9,0.003967,-0.032753,0.040768,0.54675
14,10,0.022712,-0.014942,0.058185,0.7505
14,11,-0.048139,-0.08441,-0.006639,0.111
14,12,-0.079287,-0.114262,-0.033509,0.023
14,13,-0.033077,-0.068853,0.003603,0.18375
15,0,0.013433,-0.016431,0.045897,0.67975
15,1,0.013329,-0.006281,0.034277,0.69925
15,2,0.047599,0.025235,0.06941,0.9555
15,3,-0.000252,-0.030185,0.037204,0.51025
15,4,-0.035349,-0.067673,0.00263,0.24675
15,5,0.026667,-0.003649,0.050717,0.8095
15,6,0.058599,0.025052,0.088977,0.93525
15,7,0.214954,0.160903,0.265833,1.0
15,8,-0.014949,-0.043803,0.012413,0.27725
15,9,-0.021618,-0.058757,0.014416,0.27275
15,10,0.05554,0.025753,0.083406,0.9565
15,11,-0.083339,-0.128622,-0.033774,0.05625
15,12,-0.051614,-0.094264,0.002979,0.18
15,13,-0.065689,-0.115769,-0.008062,0.13575
15,14,0.114482,0.019681,0.174662,0.9725
16,0,-0.016975,-0.056028,0.019491,0.29
16,1,-0.00725,-0.036439,0.019261,0.3665
16,2,-0.073129,-0.100778,-0.042388,0.01175
16,3,-0.003665,-0.037196,0.037465,0.4525
16,4,0.034521,-0.004625,0.087388,0.75025
16,5,-0.011456,-0.035363,0.017937,0.34675
16,6,-0.059791,-0.094979,-0.026268,0.06
16,7,-0.139953,-0.196036,-0.073597,0.01225
16,8,0.023386,-0.009679,0.056537,0.79575
16,9,0.023432,-0.01248,0.058258,0.7435
16,10,-0.011032,-0.043957,0.019043,0.36925
16,11,0.311609,0.255305,0.355532,1.0
16,12,0.110738,0.04712,0.16125,0.96225
16,13,0.134971,0.051255,0.19759,0.9725
16,14,-0.0254,-0.076178,0.019497,0.2645
16,15,-0.068296,-0.136011,0.004454,0.1435
17,0,-0.042936,-0.07789,-0.006707,0.094
17,1,-0.004204,-0.02946,0.0245,0.4055
17,2,-0.011787,-0.040559,0.023489,0.321
17,3,-0.056653,-0.088289,-0.020414,0.08525
17,4,-0.086504,-0.130053,-0.043228,0.04225
17,5,-0.033215,-0.057018,-0.00713,0.126
17,6,-0.009394,-0.040129,0.028818,0.38975
17,7,-0.063887,-0.131562,0.010098,0.175
17,8,-0.007258,-0.038622,0.021054,0.37775
17,9,0.006096,-0.029329,0.043173,0.5735
17,10,0.029336,0.000173,0.059382,0.80875
17,11,0.073792,-0.008493,0.133827,0.8745
17,12,0.218858,0.161878,0.268062,0.9995
17,13,0.328188,0.256157,0.395164,0.99975
17,14,-0.010934,-0.054526,0.03223,0.39025
17,15,-0.062005,-0.13993,0.010451,0.205
17,16,0.389808,0.199006,0.525551,0.99575
18,0,-0.023472,-0.054276,0.011628,0.22325
18,1,-0.027472,-0.0567,-0.000836,0.16075
18,2,0.002411,-0.024617,0.026007,0.5205
18,3,-0.018688,-0.037549,0.001792,0.2845
18,4,0.033233,0.015682,0.049456,0.82725
18,5,-0.004361,-0.025087,0.015323,0.4515
18,6,-0.050956,-0.074205,-0.023522,0.05575
18,7,-0.049082,-0.073036,-0.02425,0.09425
18,8,0.014149,-0.017818,0.049678,0.69525
18,9,0.028268,0.000569,0.054572,0.825
18,10,-0.005921,-0.031306,0.020683,0.414
18,11,0.002483,-0.023826,0.027876,0.526
18,12,0.069981,0.044047,0.095597,0.9575
18,13,0.098682,0.070935,0.123811,0.99075
18,14,-0.033467,-0.064016,9.1e-05,0.16525
18,15,0.030005,-0.001148,0.061545,0.775
18,16,-0.013445,-0.045316,0.025265,0.39125
18,17,0.000394,-0.032742,0.040388,0.5145
19,0,0.019825,-0.012239,0.049111,0.7405
19,1,-0.040163,-0.065937,-0.014471,0.07475
19,2,-0.00784,-0.032513,0.016455,0.41875
19,3,0.003731,-0.019413,0.024163,0.55325
19,4,-0.046539,-0.068701,-0.025138,0.10925
19,5,-0.045308,-0.067596,-0.023113,0.06675
19,6,0.007575,-0.019478,0.035971,0.58575
19,7,-0.022421,-0.050602,0.005889,0.3005
19,8,0.004647,-0.028935,0.03515,0.55775
19,9,0.011885,-0.016044,0.039985,0.65225
19,10,0.008263,-0.016361,0.035465,0.60725
19,11,0.050342,0.015799,0.081392,0.859
19,12,0.056999,0.021783,0.092343,0.88625
19,13,0.093345,0.05515,0.13097,0.95625
19,14,-0.024553,-0.055567,0.007883,0.247
19,15,0.018241,-0.019155,0.056468,0.6625
19,16,0.015614,-0.032264,0.056416,0.644
19,17,0.113643,0.06054,0.161064,0.98225
19,18,0.452558,0.430158,0.473022,1.0
20,0,0.046723,0.00466,0.092171,0.8995
20,1,-0.023882,-0.05968,0.014023,0.22375
20,2,0.058067,0.015025,0.098394,0.94325
20,3,0.026062,-0.016473,0.065543,0.769
20,4,0.025771,-0.020963,0.06675,0.74275
20,5,0.020203,-0.019905,0.055721,0.725
20,6,0.004611,-0.039569,0.048141,0.5525
20,7,0.003386,-0.042132,0.052546,0.53525
20,8,-0.00515,-0.042467,0.033599,0.43275
20,9,-0.033353,-0.072275,0.00246,0.16375
20,10,0.027564,-0.008896,0.06923,0.789
20,11,0.003351,-0.045982,0.04854,0.538
20,12,-0.006266,-0.052176,0.037057,0.445
20,13,-0.00424,-0.047133,0.038469,0.45525
20,14,0.04529,-0.003799,0.091973,0.861
20,15,0.027476,-0.025193,0.078511,0.73575
20,16,-0.001746,-0.052378,0.048168,0.482
20,17,-0.010567,-0.062722,0.039126,0.4095
20,18,-0.019136,-0.05752,0.023586,0.30275
20,19,-0.002335,-0.04747,0.038537,0.4875
21,0,0.002763,-0.03438,0.04011,0.523
21,1,0.023356,-0.007057,0.05471,0.794
21,2,0.010255,-0.026953,0.046435,0.62625
21,3,-0.017978,-0.060502,0.026672,0.32425
21,4,-0.006285,-0.05098,0.036342,0.45275
21,5,0.007733,-0.023099,0.03945,0.59
21,6,0.073476,0.025129,0.11477,0.96175
21,7,0.064126,0.002702,0.119761,0.89225
21,8,-0.004555,-0.039774,0.029284,0.44825
21,9,-0.018206,-0.056617,0.019964,0.30325
21,10,0.009818,-0.02465,0.048116,0.619
21,11,-0.044517,-0.090119,0.00222,0.17025
21,12,0.001394,-0.046165,0.048068,0.50825
21,13,0.006066,-0.041417,0.052287,0.56375
21,14,0.010786,-0.035483,0.054168,0.61925
21,15,0.058759,-0.007062,0.128233,0.85
21,16,0.029854,-0.03174,0.089983,0.719
21,17,-0.019013,-0.076786,0.042111,0.36375
21,18,-0.02327,-0.058881,0.014997,0.26
21,19,-0.018278,-0.062577,0.022219,0.33425
21,20,0.064534,-0.003805,0.129765,0.88175
22,0,0.011772,-0.021475,0.045995,0.64425
22,1,-0.00501,-0.030962,0.02035,0.402
22,2,0.043546,0.015399,0.068809,0.922
22,3,-0.021362,-0.054264,0.012628,0.29675
22,4,-0.013506,-0.048842,0.021292,0.394
22,5,-0.018742,-0.043515,0.006486,0.25475
22,6,0.013702,-0.022807,0.049895,0.643
22,7,0.053861,0.005088,0.108911,0.85775
22,8,0.005002,-0.025998,0.034075,0.58575
22,9,0.024802,-0.009461,0.05856,0.77125
22,10,0.004526,-0.027429,0.034229,0.561
22,11,-0.015672,-0.052626,0.022339,0.3655
22,12,-0.011261,-0.055858,0.032076,0.4165
22,13,0.002567,-0.048847,0.052211,0.52575
22,14,-0.015936,-0.056162,0.021864,0.3435
22,15,0.027471,-0.035858,0.085589,0.69175
22,16,0.035843,-0.023121,0.09758,0.7535
22,17,0.015845,-0.040215,0.080248,0.622
22,18,-0.022533,-0.055994,0.009337,0.27375
22,19,0.046045,0.00593,0.084683,0.865
22,20,-0.024979,-0.067375,0.016379,0.2705
22,21,0.23737,0.137661,0.327133,0.99925
23,0,-0.015543,-0.049818,0.019349,0.31525
23,1,0.016372,-0.010382,0.044182,0.72875
23,2,0.006238,-0.019538,0.029587,0.59475
23,3,0.015875,-0.005616,0.038745,0.68375
23,4,-0.029972,-0.049491,-0.008396,0.20325
23,5,0.027888,0.008059,0.049628,0.836
23,6,-0.032631,-0.060443,-0.003189,0.175
23,7,-0.043662,-0.068837,-0.014279,0.1445
23,8,0.030292,-0.002905,0.061394,0.869
23,9,-0.015804,-0.046049,0.012378,0.298
23,10,0.030771,0.001982,0.058373,0.84125
23,11,0.024318,-0.00168,0.050195,0.74025
23,12,0.010416,-0.01385,0.034729,0.606
23,13,0.01874,-0.004611,0.043308,0.69475
23,14,0.021008,-0.012233,0.055841,0.7185
23,15,-0.037031,-0.073896,-0.004346,0.1995
23,16,-0.050691,-0.086535,-0.009691,0.1245
23,17,-0.009614,-0.044773,0.036578,0.41875
23,18,0.06752,0.046746,0.087952,0.976
23,19,-0.009668,-0.032499,0.015247,0.40375
23,20,0.045648,-0.01732,0.115493,0.8215
23,21,-0.105186,-0.165239,-0.037457,0.0305
23,22,-0.127078,-0.176872,-0.077664,0.00725
24,0,0.036687,0.005727,0.063821,0.8985
24,1,-0.013137,-0.031327,0.005483,0.269
24,2,-0.007033,-0.025399,0.012713,0.40375
24,3,-0.010212,-0.032318,0.011398,0.39325
24,4,-0.074136,-0.098114,-0.051073,0.0375
24,5,-0.018595,-0.034876,-0.001776,0.252
24,6,0.009863,-0.016586,0.036111,0.608
24,7,-0.024372,-0.062154,0.008336,0.322
24,8,0.00699,-0.016021,0.029234,0.6205
24,9,0.029489,-6.4e-05,0.059297,0.8185
24,10,0.017701,-0.009068,0.044558,0.7095
24,11,-0.031451,-0.060963,-0.001125,0.25025
24,12,0.009598,-0.024328,0.04079,0.58525
24,13,0.027413,-0.00952,0.063924,0.702
24,14,-0.015199,-0.042904,0.022586,0.33275
24,15,0.031625,-0.015313,0.075491,0.72425
24,16,-0.046435,-0.094843,0.005324,0.2095
24,17,-0.014928,-0.066849,0.041837,0.415
24,18,0.031769,0.009045,0.05367,0.81075
24,19,-0.011587,-0.041621,0.017657,0.407
24,20,-0.053487,-0.109287,-0.000692,0.111
24,21,-0.055549,-0.141656,0.021148,0.2105
24,22,-0.099511,-0.169377,-0.025403,0.0705
24,23,0.322572,0.296506,0.348113,1.0
25,0,0.066322,0.031877,0.098645,0.98525
25,1,-0.026502,-0.063859,0.007815,0.19925
25,2,-0.036733,-0.06319,-0.01035,0.10475
25,3,-0.028931,-0.052393,-0.008257,0.138
25,4,-0.000641,-0.018387,0.016484,0.4685
25,5,-0.001076,-0.025503,0.024212,0.4815
25,6,-0.003599,-0.027968,0.021647,0.4525
25,7,-0.001779,-0.019205,0.01561,0.4535
25,8,-0.003263,-0.043561,0.035218,0.45675
25,9,0.027483,-0.00013,0.057495,0.82775
25,10,-0.01762,-0.046248,0.012442,0.27525
25,11,-0.009185,-0.028584,0.009864,0.346
25,12,-0.025021,-0.045646,-0.006268,0.14525
25,13,-0.016898,-0.037895,0.003855,0.229
25,14,0.007381,-0.022996,0.037358,0.5985
25,15,-0.022369,-0.043473,-0.00198,0.1835
25,16,0.010635,-0.014666,0.034812,0.6545
25,17,-0.032385,-0.058115,-0.007485,0.09875
25,18,0.00161,-0.019179,0.024912,0.52575
25,19,0.015137,-0.007256,0.038661,0.7275
25,20,0.006425,-0.028114,0.04031,0.57475
25,21,0.02714,-0.001445,0.055062,0.849
25,22,0.016737,-0.008672,0.040624,0.73725
25,23,-0.049486,-0.071569,-0.027138,0.032
25,24,-0.027938,-0.04613,-0.009183,0.11825
26,0,-0.057683,-0.094887,-0.017951,0.03225
26,1,0.075067,0.0388,0.117848,0.98875
26,2,-0.04231,-0.075209,-0.009094,0.0785
26,3,-0.047787,-0.079708,-0.019748,0.04325
26,4,0.010427,-0.012215,0.034681,0.67375
26,5,-0.016072,-0.046923,0.018592,0.29375
26,6,-0.006472,-0.039168,0.026392,0.40975
26,7,-0.019013,-0.041673,0.003579,0.19575
26,8,-0.004161,-0.047577,0.039104,0.4565
26,9,0.005701,-0.027083,0.043103,0.57975
26,10,-0.010339,-0.045992,0.023746,0.36275
26,11,0.010953,-0.014464,0.036647,0.67875
26,12,0.045522,0.019964,0.072083,0.975
26,13,0.027065,-0.002407,0.054825,0.86725
26,14,-0.010082,-0.047869,0.025725,0.37025
26,15,0.011681,-0.016004,0.039426,0.671
26,16,-3.4e-05,-0.031198,0.02726,0.4965
26,17,0.030411,-0.003374,0.063758,0.8785
26,18,0.032331,0.005127,0.060327,0.892
26,19,-0.005074,-0.034216,0.024937,0.42775
26,20,-0.026433,-0.06136,0.011869,0.1835
26,21,-0.028991,-0.0652,0.006798,0.15825
26,22,-0.032644,-0.066825,-0.000621,0.12275
26,23,0.033609,0.002082,0.062903,0.89625
26,24,0.01032,-0.016995,0.037377,0.64575
26,25,0.059787,-0.003384,0.120022,0.904
27,0,0.043638,0.009674,0.076252,0.92325
27,1,-0.013804,-0.04452,0.019024,0.32175
27,2,0.008282,-0.017853,0.03128,0.6045
27,3,0.050432,0.031633,0.070932,0.97375
27,4,0.002705,-0.014835,0.02003,0.529
27,5,0.002867,-0.021367,0.025224,0.54875
27,6,-0.017791,-0.040697,0.007362,0.26925
27,7,0.00664,-0.013993,0.024027,0.60475
27,8,0.013636,-0.027339,0.049583,0.669
27,9,-0.031318,-0.05805,-0.003914,0.12875
27,10,-0.019328,-0.045461,0.007127,0.24725
27,11,0.01728,-0.003072,0.03563,0.7415
27,12,-0.063199,-0.081063,-0.042882,0.00775
27,13,-0.040963,-0.059459,-0.021693,0.06725
27,14,0.002616,-0.026113,0.032984,0.537
27,15,0.015261,-0.007902,0.039376,0.687
27,16,-0.005277,-0.032563,0.020676,0.41225
27,17,-0.031105,-0.056946,-0.005024,0.143
27,18,-0.008274,-0.029228,0.011531,0.388
27,19,0.01232,-0.008997,0.035243,0.688
27,20,0.007553,-0.026739,0.041803,0.59825
27,21,0.007417,-0.024744,0.036588,0.5845
27,22,0.037374,0.013701,0.062074,0.9115
27,23,-0.038696,-0.060354,-0.017742,0.072
27,24,-0.02033,-0.037676,-0.002021,0.2065
27,25,-0.047975,-0.086278,-0.009965,0.0835
27,26,-0.014913,-0.059921,0.031145,0.33825
28,0,-0.042611,-0.076697,-0.012153,0.07875
28,1,0.054298,0.022284,0.085343,0.965
28,2,-0.004309,-0.02964,0.019025,0.44125
28,3,0.06056,0.039676,0.080476,0.98725
28,4,0.016519,-0.002141,0.034675,0.734
28,5,-0.002539,-0.025384,0.020135,0.4545
28,6,-0.042086,-0.066271,-0.01822,0.061
28,7,0.029595,0.008897,0.049066,0.86375
28,8,-0.005769,-0.045845,0.034598,0.42625
28,9,0.019335,-0.006975,0.046411,0.748
28,10,-0.037881,-0.064945,-0.010816,0.08975
28,11,0.009516,-0.009787,0.030313,0.64125
28,12,-0.037323,-0.057003,-0.016775,0.076
28,13,-0.03937,-0.058048,-0.019465,0.06675
28,14,-0.040083,-0.068415,-0.005432,0.091
28,15,-0.004544,-0.027872,0.021936,0.44325
28,16,-0.016888,-0.044746,0.013055,0.2885
28,17,-0.04448,-0.071901,-0.016134,0.08275
28,18,-0.0167,-0.037854,0.002969,0.263
28,19,-0.050165,-0.070662,-0.028523,0.0295
28,20,-0.014276,-0.048396,0.020345,0.32675
28,21,-0.036257,-0.064871,-0.002907,0.0935
28,22,0.015327,-0.011434,0.041573,0.70925
28,23,0.009193,-0.012327,0.029686,0.63
28,24,0.012257,-0.007779,0.030938,0.67825
28,25,-0.059817,-0.095985,-0.02157,0.038
28,26,-0.023665,-0.06715,0.022951,0.256
28,27,0.1142,0.080274,0.148195,1.0
29,0,-0.029594,-0.061252,0.002693,0.172
29,1,-0.046276,-0.076068,-0.015615,0.06225
29,2,-0.008442,-0.031352,0.016053,0.39175
29,3,-0.030242,-0.048188,-0.011523,0.1635
29,4,-0.000955,-0.018555,0.014455,0.47925
29,5,-0.018773,-0.039358,0.000714,0.26075
29,6,-0.081666,-0.104883,-0.058468,0.00475
29,7,0.015831,-0.004345,0.035292,0.69425
29,8,-0.015087,-0.052509,0.023048,0.317
29,9,0.042505,0.015785,0.067006,0.92925
29,10,-0.022401,-0.049712,0.003265,0.22425
29,11,-0.037732,-0.059364,-0.019082,0.1215
29,12,0.008213,-0.010457,0.027295,0.605
29,13,-0.01381,-0.032367,0.0037,0.3365
29,14,-0.008817,-0.037976,0.022375,0.39675
29,15,-0.030215,-0.057298,-0.00541,0.19
29,16,-0.000238,-0.028678,0.027855,0.505
29,17,0.039978,0.01256,0.066439,0.88025
29,18,-0.001563,-0.020662,0.017157,0.47125
29,19,-0.037155,-0.056992,-0.015155,0.115
29,20,-0.053646,-0.088771,-0.015697,0.06075
29,21,0.01625,-0.017573,0.05182,0.6945
29,22,-0.019187,-0.04543,0.010118,0.28125
29,23,-0.003042,-0.022853,0.01667,0.4645
29,24,-0.004117,-0.021294,0.017099,0.44175
29,25,0.08298,0.05757,0.107504,0.9995
29,26,0.015634,-0.011742,0.044405,0.71925
29,27,-0.066383,-0.09179,-0.042213,0.01275
29,28,0.038805,0.015637,0.065715,0.9235
30,0,0.004303,-0.029392,0.036693,0.562
30,1,-0.005264,-0.033096,0.022341,0.4115
30,2,-0.00603,-0.028676,0.017576,0.43425
30,3,-0.013541,-0.032645,0.007329,0.34575
30,4,0.027983,0.007564,0.046109,0.79675
30,5,-0.056255,-0.077093,-0.038331,0.0245
30,6,-0.044749,-0.069385,-0.021235,0.092
30,7,0.009947,-0.013879,0.035736,0.619
30,8,-0.018034,-0.053252,0.018213,0.267
30,9,0.018796,-0.008164,0.046197,0.744
