k1,k2,stat,lb,ub,pval
30,8,-0.002799,-0.004699,0.00626,0.10625
30,9,-0.000441,-0.005626,0.006516,0.37125
30,10,0.001456,-0.005038,0.007278,0.57225
30,11,-0.000614,-0.003445,0.004009,0.339
30,12,-0.001094,-0.002816,0.003582,0.2155
30,13,-0.00075,-0.002394,0.002676,0.231
30,14,-0.005585,-0.00669,0.007617,0.0375
30,15,-0.000119,-0.002928,0.003648,0.4185
30,16,0.001132,-0.002904,0.003209,0.74825
30,17,8.7e-05,-0.002489,0.002537,0.51325
30,18,0.000582,-0.00464,0.005575,0.53125
30,19,-0.000941,-0.002952,0.003497,0.25675
30,20,-0.001516,-0.004667,0.006151,0.228
30,21,0.000998,-0.003425,0.004367,0.65425
30,22,0.000368,-0.002941,0.003246,0.572
30,23,0.00103,-0.004596,0.00544,0.5625
30,24,0.000382,-0.002719,0.003184,0.5485
30,25,-0.000411,-3.8e-05,0.006901,0.0175
30,26,-0.003329,-0.000342,0.005801,0.0005
30,27,-0.004644,-0.000379,0.010684,0.00075
30,28,-0.002363,-0.000478,0.011193,0.006
30,29,0.001997,0.002168,0.015177,0.019
31,0,-0.002145,-0.005953,0.00781,0.20275
31,1,0.000533,-0.0062,0.007184,0.4605
31,2,-0.006653,-0.006221,0.007519,0.01525
31,3,-0.002529,-0.005678,0.007423,0.17375
31,4,-0.002438,-0.003613,0.004089,0.08825
31,5,-0.002,-0.006113,0.008314,0.244
31,6,-0.00286,-0.005975,0.006694,0.13825
31,7,-0.001138,-0.003148,0.004273,0.22025
31,8,-0.000115,-0.00653,0.007635,0.40725
31,9,0.000775,-0.007044,0.008074,0.527
31,10,-0.000196,-0.00683,0.00819,0.4025
31,11,0.001062,-0.004011,0.004064,0.68675
31,12,-0.002184,-0.003336,0.003783,0.0965
31,13,0.000213,-0.00244,0.003063,0.528
31,14,0.001559,-0.007559,0.009035,0.5825
31,15,-0.001369,-0.003316,0.00363,0.19275
31,16,0.003323,-0.003407,0.003493,0.96375
31,17,0.001753,-0.002586,0.002829,0.89925
31,18,0.001968,-0.005371,0.006439,0.71225
31,19,0.005724,-0.003705,0.00401,0.99475
31,20,-0.007405,-0.005328,0.006476,0.005
31,21,-0.000577,-0.004114,0.004289,0.353
31,22,-0.00011,-0.003185,0.003645,0.46125
31,23,-0.001312,-0.004934,0.00635,0.27825
31,24,-0.0027,-0.003143,0.003456,0.03975
31,25,-0.008314,0.00279,0.012939,0.0
31,26,-0.005883,0.002286,0.010884,0.0
31,27,-0.003934,0.001323,0.016337,0.0
31,28,-0.00963,0.002468,0.017397,0.0
31,29,0.002529,0.006245,0.022562,0.00175
31,30,0.007357,0.000818,0.012932,0.58
32,0,-0.001099,-0.008938,0.010832,0.3325
32,1,-0.004915,-0.008971,0.011731,0.11725
32,2,0.008187,-0.008069,0.011056,0.93725
32,3,-0.003316,-0.007947,0.009172,0.1945
32,4,0.000619,-0.004612,0.005068,0.5935
32,5,0.010971,-0.0091,0.01096,0.97275
32,6,-0.00488,-0.008187,0.008644,0.10725
32,7,-0.001922,-0.004247,0.004487,0.15975
32,8,0.001678,-0.009842,0.012787,0.5315
32,9,0.006518,-0.009833,0.011372,0.86025
32,10,-0.001626,-0.009185,0.011111,0.30675
32,11,-6.9e-05,-0.00476,0.005061,0.4715
32,12,-0.000132,-0.004037,0.004351,0.453
32,13,0.000909,-0.002997,0.003038,0.70725
32,14,0.006332,-0.010788,0.012308,0.81425
32,15,-0.002226,-0.003854,0.004236,0.12075
32,16,0.000691,-0.004255,0.003779,0.66075
32,17,0.002126,-0.003199,0.003137,0.91575
32,18,0.00112,-0.007899,0.008131,0.57725
32,19,0.002344,-0.004688,0.005393,0.8015
32,20,-0.000849,-0.008238,0.007674,0.39875
32,21,-0.002381,-0.00548,0.005286,0.1605
32,22,-0.00363,-0.003994,0.004212,0.038
32,23,0.003666,-0.006803,0.007859,0.81875
32,24,-0.000249,-0.003735,0.004096,0.41825
32,25,-0.006906,0.012891,0.033388,0.0
32,26,-0.012443,0.01249,0.031233,0.0
32,27,-0.027566,0.010507,0.03484,0.0
32,28,-0.020959,0.008956,0.034336,0.0
32,29,0.023622,0.014387,0.035963,0.39
32,30,0.001896,0.001092,0.013625,0.041
32,31,0.000129,0.004233,0.020756,0.0025
33,0,-0.000994,-0.007398,0.006445,0.45225
33,1,-0.003717,-0.007638,0.006116,0.19525
33,2,-0.003333,-0.007113,0.006274,0.21125
33,3,4.7e-05,-0.006758,0.006137,0.56525
33,4,0.001779,-0.003732,0.003724,0.831
33,5,0.002952,-0.007754,0.006609,0.82275
33,6,0.001763,-0.00661,0.00585,0.73125
33,7,0.000162,-0.003818,0.003463,0.54225
33,8,0.000523,-0.007921,0.0074,0.5665
33,9,0.004164,-0.007923,0.007458,0.85825
33,10,0.000909,-0.007661,0.007484,0.60225
33,11,-0.000643,-0.00451,0.003447,0.4545
33,12,0.000615,-0.003647,0.003144,0.676
33,13,0.000866,-0.002734,0.00272,0.75075
33,14,0.005385,-0.009291,0.007799,0.914
33,15,-0.000396,-0.003407,0.00339,0.42775
33,16,0.0013,-0.003673,0.002935,0.82675
33,17,0.001928,-0.003036,0.002512,0.9405
33,18,-0.001982,-0.005756,0.006156,0.2645
33,19,-0.000863,-0.003973,0.003602,0.35175
33,20,-1e-05,-0.006449,0.005733,0.56625
33,21,-0.001883,-0.004284,0.004284,0.20275
33,22,-0.000145,-0.003413,0.003275,0.54025
33,23,0.000749,-0.00505,0.00605,0.59575
33,24,-0.000107,-0.003354,0.003217,0.4835
33,25,-0.004687,0.003455,0.013818,0.0
33,26,-0.010891,0.002785,0.011915,0.0
33,27,-0.013801,0.002906,0.018649,0.0
33,28,-0.00972,0.003932,0.019496,0.0
33,29,0.004248,0.008641,0.025508,0.002
33,30,0.002108,0.001623,0.013764,0.03775
33,31,0.001018,0.003828,0.018543,0.00225
33,32,0.026986,0.005906,0.023342,0.996
34,0,-0.001941,-0.004315,0.004022,0.18025
34,1,8.5e-05,-0.004091,0.003998,0.52025
34,2,0.000708,-0.004213,0.003853,0.65725
34,3,0.001289,-0.004315,0.004121,0.74325
34,4,0.00158,-0.002523,0.002615,0.884
34,5,0.000182,-0.004343,0.004502,0.5425
34,6,0.000535,-0.003791,0.004291,0.598
34,7,-0.000312,-0.002339,0.002802,0.407
34,8,-0.002852,-0.004375,0.004107,0.09925
34,9,-0.001997,-0.004861,0.004586,0.20625
34,10,0.000423,-0.004437,0.004502,0.5695
34,11,0.001833,-0.002556,0.002939,0.9005
34,12,0.002244,-0.002508,0.002469,0.95525
34,13,0.0014,-0.001996,0.002055,0.9135
34,14,0.000805,-0.005015,0.00548,0.623
34,15,0.001623,-0.002519,0.002395,0.91225
34,16,0.001934,-0.002106,0.002418,0.93225
34,17,0.001173,-0.001649,0.002193,0.85525
34,18,-0.001789,-0.003894,0.003725,0.18375
34,19,-0.000155,-0.002518,0.00254,0.458
34,20,0.0013,-0.004003,0.00392,0.7385
34,21,6.3e-05,-0.003043,0.002795,0.53975
34,22,0.000516,-0.002261,0.002501,0.67375
34,23,-0.001028,-0.003641,0.003891,0.29625
34,24,-1.2e-05,-0.002267,0.002337,0.50325
34,25,-0.000832,-0.000908,0.003865,0.02075
34,26,-0.002234,-0.000832,0.00331,0.00075
34,27,-0.006552,-0.001162,0.006826,0.00025
34,28,-0.005832,-0.001102,0.007113,0.00025
34,29,-0.0033,0.000273,0.009904,0.0
34,30,0.001307,-0.000405,0.008232,0.122
34,31,-0.003001,-0.000131,0.009568,0.0005
34,32,0.003243,-0.000404,0.008906,0.34525
34,33,0.012617,0.000136,0.010285,0.99525
35,0,0.001941,-0.006044,0.006916,0.68125
35,1,0.003425,-0.006228,0.007013,0.8215
35,2,-0.004064,-0.005718,0.007153,0.08375
35,3,-0.000628,-0.006059,0.006547,0.4225
35,4,-0.000651,-0.003483,0.004089,0.35975
35,5,-0.002882,-0.006261,0.007533,0.15775
35,6,-0.001459,-0.005524,0.006605,0.261
35,7,-0.003897,-0.003445,0.003698,0.0115
35,8,-0.003735,-0.006197,0.007638,0.1015
35,9,-0.008212,-0.0075,0.007514,0.01075
35,10,-0.003718,-0.006463,0.007866,0.113
35,11,0.000858,-0.003758,0.004218,0.688
35,12,-0.00174,-0.003469,0.003549,0.15125
35,13,-0.001344,-0.002509,0.003143,0.13475
35,14,-0.002897,-0.008681,0.007681,0.2535
35,15,-0.003262,-0.003393,0.003585,0.0265
35,16,0.00054,-0.003382,0.003474,0.62875
35,17,-0.000314,-0.002661,0.002941,0.4415
35,18,0.007061,-0.005222,0.006353,0.988
35,19,0.009619,-0.003584,0.004073,1.0
35,20,-0.002104,-0.005857,0.005876,0.26075
35,21,-0.000576,-0.00457,0.004427,0.3795
35,22,-0.002429,-0.003821,0.00312,0.08625
35,23,0.000568,-0.004672,0.006314,0.50525
35,24,-0.001253,-0.003172,0.00358,0.20275
35,25,-0.005989,0.000451,0.010591,0.0
35,26,-0.004712,0.000337,0.00923,0.0
35,27,0.005152,5.8e-05,0.013935,0.31
35,28,-0.010911,-2.9e-05,0.014096,0.0
35,29,-0.00725,0.003286,0.018219,0.0
35,30,-0.00356,-0.000558,0.011388,0.00025
35,31,0.0188,0.000312,0.014077,0.99975
35,32,-0.010745,0.0011,0.016719,0.0
35,33,-0.01107,0.001064,0.015439,0.0
35,34,-0.004125,-0.001239,0.008394,0.00025
36,0,0.002268,-0.005485,0.008655,0.5995
36,1,0.002412,-0.005286,0.00852,0.6185
36,2,-0.004423,-0.005662,0.008134,0.0525
36,3,-0.00036,-0.006157,0.007213,0.3915
36,4,-0.002126,-0.003706,0.00432,0.117
36,5,-0.005437,-0.006197,0.008764,0.04525
36,6,-0.004085,-0.005573,0.007235,0.06275
36,7,-0.00479,-0.003309,0.004305,0.00375
36,8,-0.003965,-0.006688,0.007639,0.10275
36,9,-0.008934,-0.007594,0.007933,0.00825
36,10,-0.00358,-0.007386,0.008448,0.13275
36,11,0.002142,-0.003734,0.004555,0.81425
36,12,-0.001369,-0.00337,0.003852,0.1965
36,13,-0.000888,-0.00262,0.003145,0.2385
36,14,0.003104,-0.007185,0.009542,0.6855
36,15,-0.003749,-0.003214,0.004035,0.01025
36,16,0.000227,-0.003213,0.003579,0.52075
36,17,-0.000324,-0.002606,0.003155,0.399
36,18,0.011981,-0.005591,0.006462,0.9995
36,19,0.011679,-0.003703,0.004128,1.0
36,20,-0.001036,-0.005379,0.007248,0.31775
36,21,-0.001937,-0.004293,0.004642,0.1735
36,22,-0.003018,-0.003253,0.003982,0.02975
36,23,-0.001013,-0.005448,0.005975,0.31925
36,24,-0.001652,-0.00316,0.003871,0.12775
36,25,-0.010331,-0.000576,0.010672,0.0
36,26,-0.005688,-0.00027,0.00943,0.0
36,27,0.001725,-0.001305,0.013454,0.1415
36,28,-0.009277,-0.001893,0.013983,0.0
36,29,-0.007183,0.00014,0.01639,0.0
36,30,-0.00838,-0.001311,0.010693,0.0
36,31,0.017842,-0.000886,0.013535,0.9985
36,32,-0.009448,-0.000419,0.015914,0.0
36,33,-0.011769,-0.000462,0.014134,0.0
36,34,-0.005283,-0.001756,0.007932,0.00025
36,35,0.053296,-0.002007,0.010743,1.0
37,0,-0.003053,0.00167,0.020313,0.00225
37,1,0.001163,0.001983,0.02099,0.0175
37,2,-0.005029,0.002117,0.02087,0.0
37,3,0.008734,-0.002842,0.01474,0.788
37,4,-0.000977,-0.003026,0.006544,0.14025
37,5,-0.018106,0.000425,0.019693,0.0
37,6,-0.004337,-0.000551,0.016556,0.0025
37,7,-0.002537,-0.002378,0.006737,0.02125
37,8,-0.00473,-0.002188,0.016414,0.004
37,9,-0.00911,-0.004704,0.01567,0.00275
37,10,-0.014451,-0.001888,0.018232,0.0
37,11,-0.000286,-0.003021,0.006936,0.177
37,12,-0.001347,-0.002908,0.005877,0.09425
37,13,-0.00144,-0.002077,0.0043,0.0575
37,14,-0.013688,-0.003344,0.019378,0.0
37,15,-0.002173,-0.002867,0.005221,0.0435
37,16,-0.001693,-0.002952,0.004805,0.09175
37,17,-0.00122,-0.002933,0.003195,0.13625
37,18,0.004654,-0.004152,0.011339,0.6065
37,19,0.00082,-0.003944,0.005879,0.44775
37,20,-0.009398,-0.002963,0.013318,0.0
37,21,-0.008737,-0.002858,0.008289,0.0
37,22,-0.006658,-0.003022,0.005229,0.0
37,23,0.001936,-0.002418,0.012594,0.22575
37,24,-0.00104,-0.002526,0.005489,0.117
37,25,-0.003338,-0.00626,0.01082,0.111
37,26,-0.000765,-0.00746,0.009309,0.36075
37,27,-0.005944,-0.008793,0.011809,0.0805
37,28,-0.002469,-0.010406,0.010058,0.281
37,29,0.007862,-0.008555,0.009283,0.95175
37,30,-0.002694,-0.005684,0.006327,0.1345
37,31,0.007352,-0.006353,0.007907,0.968
37,32,-0.001423,-0.009144,0.01059,0.351
37,33,-0.004916,-0.007731,0.006483,0.101
37,34,-0.001333,-0.004435,0.004466,0.29025
37,35,0.014219,-0.00611,0.007876,1.0
37,36,0.012959,-0.006524,0.008121,0.9995
38,0,-0.007764,0.001475,0.021892,0.00025
38,1,-0.004876,0.002827,0.0234,0.0
38,2,-0.003041,0.002279,0.02272,0.0015
38,3,0.004558,-0.003299,0.014289,0.41725
38,4,0.00042,-0.00329,0.006603,0.32375
38,5,-0.016577,0.000886,0.022505,0.0
38,6,-0.015045,-0.001034,0.016528,0.0
38,7,-0.000408,-0.002476,0.006394,0.15125
38,8,-0.003465,-0.001535,0.020135,0.01075
38,9,-0.007951,-0.005818,0.016518,0.0085
38,10,-0.012312,-0.00216,0.019281,0.0
38,11,-0.004938,-0.003161,0.006562,0.002
38,12,-0.001729,-0.002961,0.005753,0.075
38,13,-0.000932,-0.002396,0.003978,0.122
38,14,-0.003428,-0.004776,0.019933,0.03325
38,15,-0.003199,-0.002937,0.005023,0.019
38,16,0.001204,-0.003292,0.00443,0.6085
38,17,0.00197,-0.002718,0.003553,0.84925
38,18,-0.001038,-0.004152,0.012349,0.12825
38,19,-7.1e-05,-0.004153,0.006211,0.30675
38,20,0.000199,-0.003441,0.013375,0.133
38,21,0.000212,-0.003106,0.007969,0.2335
38,22,0.000839,-0.003262,0.005213,0.4515
38,23,-0.006141,-0.003261,0.012335,0.004
38,24,-0.001038,-0.002763,0.005203,0.13375
38,25,-0.004161,-0.007399,0.012453,0.09725
38,26,0.002201,-0.009318,0.009506,0.62775
38,27,-0.001014,-0.010501,0.012812,0.306
38,28,-0.002507,-0.010864,0.012162,0.311
38,29,-0.00405,-0.009714,0.010283,0.217
38,30,-0.003734,-0.005994,0.006949,0.0865
38,31,0.011839,-0.007239,0.008073,0.9965
38,32,-0.011301,-0.009999,0.012136,0.0165
38,33,-0.00822,-0.007966,0.007701,0.027
38,34,-0.000602,-0.004527,0.004831,0.39725
38,35,0.00851,-0.00655,0.008833,0.9765
38,36,0.006114,-0.00696,0.009126,0.89875
38,37,0.033319,-0.002568,0.018306,1.0
39,0,0.001709,0.004833,0.025322,0.00525
39,1,0.018277,0.008517,0.030425,0.426
39,2,-0.004354,0.005718,0.026255,0.0
39,3,0.004301,-0.002053,0.014068,0.3285
39,4,-0.000997,-0.002691,0.005751,0.12425
39,5,-0.000308,0.004134,0.025756,0.002
39,6,0.004982,0.000422,0.01591,0.22775
39,7,-0.001163,-0.002124,0.005003,0.07425
39,8,-0.013979,0.002796,0.027115,0.0
39,9,-0.014697,-0.002676,0.018635,0.0
39,10,-0.009782,0.001042,0.021592,0.0
39,11,-0.000626,-0.002485,0.005434,0.12775
39,12,0.000853,-0.002176,0.004642,0.39875
39,13,-0.000616,-0.001669,0.003185,0.12125
39,14,-0.002288,-0.00076,0.022949,0.016
39,15,-7e-06,-0.001993,0.00417,0.263
39,16,-0.002047,-0.002803,0.003694,0.0565
39,17,-0.000968,-0.002353,0.002821,0.14725
39,18,0.006373,-0.002795,0.012452,0.693
39,19,0.002384,-0.00333,0.006031,0.65925
39,20,-0.009085,-0.00252,0.01269,0.0
39,21,-0.006735,-0.00278,0.006343,0.00075
39,22,-0.004419,-0.002665,0.00438,0.00275
39,23,-0.010368,-0.001939,0.011398,0.0
39,24,-0.004636,-0.002346,0.004414,0.00225
39,25,-0.001121,-0.006908,0.013642,0.19625
39,26,0.003502,-0.009161,0.01077,0.70225
39,27,0.001037,-0.008556,0.01503,0.36625
39,28,0.004986,-0.01164,0.011875,0.7645
39,29,-0.000671,-0.009752,0.00975,0.45825
39,30,0.001609,-0.004728,0.007349,0.5885
39,31,-0.005069,-0.006537,0.008352,0.06525
39,32,0.000586,-0.010468,0.01288,0.4625
39,33,0.008584,-0.008077,0.007175,0.98925
39,34,0.000997,-0.004326,0.004815,0.65975
39,35,0.001902,-0.005934,0.007975,0.61625
39,36,0.004268,-0.006072,0.008675,0.784
39,37,0.009826,0.000391,0.020697,0.47925
39,38,0.007501,0.001161,0.023915,0.22725
40,0,-0.005736,0.00422,0.023577,0.00025
40,1,0.002485,0.004301,0.023236,0.009
40,2,-0.004153,0.004365,0.023432,0.0
40,3,0.004175,-0.002047,0.014768,0.29325
40,4,-0.00107,-0.002688,0.006569,0.10925
40,5,-0.017343,0.002557,0.022241,0.0
40,6,-0.003991,0.000978,0.01765,0.00075
40,7,0.000396,-0.001922,0.006582,0.19275
40,8,-0.011811,-0.000909,0.017709,0.0
40,9,-0.008231,-0.004139,0.015525,0.003
40,10,-0.000495,-0.000964,0.019054,0.02975
40,11,0.001383,-0.00241,0.007316,0.327
40,12,0.000544,-0.00222,0.005925,0.28025
40,13,-0.001173,-0.001983,0.003995,0.069
40,14,-0.017488,-0.001711,0.020702,0.0
40,15,0.000637,-0.002427,0.005109,0.349
40,16,0.000776,-0.002772,0.004475,0.461
40,17,-0.00061,-0.002303,0.003383,0.213
40,18,-0.005236,-0.003166,0.012055,0.00575
40,19,-0.001542,-0.002942,0.006137,0.11175
40,20,-0.007853,-0.002021,0.01415,0.0
40,21,-0.003337,-0.002476,0.008202,0.00975
40,22,0.000605,-0.002658,0.005329,0.3415
40,23,-0.009483,-0.001991,0.013084,0.0
40,24,-0.00071,-0.002346,0.005535,0.1205
40,25,0.000968,-0.006423,0.010249,0.41225
40,26,-0.001373,-0.008137,0.008251,0.329
40,27,-0.00073,-0.008778,0.01211,0.3185
40,28,0.00667,-0.010147,0.009865,0.89675
40,29,0.000554,-0.009129,0.008953,0.55775
40,30,-0.001094,-0.00507,0.006546,0.255
40,31,0.000248,-0.006267,0.008209,0.46225
40,32,-0.007062,-0.008531,0.011071,0.05675
40,33,-0.005559,-0.00722,0.007617,0.08025
40,34,0.00022,-0.003982,0.004662,0.53675
40,35,0.003198,-0.006593,0.007215,0.7875
40,36,0.003394,-0.006541,0.008102,0.74175
40,37,0.022523,-0.002154,0.017796,0.997
40,38,0.026486,-0.001088,0.019558,0.99975
40,39,0.026204,0.001951,0.021655,0.99775
41,0,0.001647,-0.003342,0.003311,0.853
41,1,-0.000545,-0.003411,0.003541,0.39225
41,2,0.001724,-0.003349,0.003047,0.877
41,3,-0.000253,-0.003207,0.003059,0.4575
41,4,0.000445,-0.001781,0.001991,0.7035
41,5,-0.00242,-0.003765,0.003193,0.1065
41,6,0.000533,-0.003184,0.002736,0.6935
41,7,-0.000191,-0.002,0.001747,0.47175
41,8,0.002527,-0.003894,0.003713,0.91825
41,9,-0.002419,-0.003753,0.003735,0.1075
41,10,0.000334,-0.003893,0.003342,0.60575
41,11,0.000346,-0.001793,0.002133,0.661
41,12,0.000574,-0.00162,0.001845,0.76125
41,13,0.000933,-0.001283,0.00155,0.89575
41,14,0.000663,-0.004176,0.003901,0.65075
41,15,-0.000867,-0.001678,0.001777,0.144
41,16,-0.00066,-0.001285,0.001863,0.18825
41,17,-0.000464,-0.000987,0.001673,0.18975
41,18,-0.001524,-0.003169,0.002674,0.1625
41,19,-0.001041,-0.00173,0.001851,0.12825
41,20,0.001279,-0.002862,0.002926,0.81825
41,21,0.000402,-0.001975,0.002172,0.68075
41,22,0.00014,-0.001571,0.00193,0.5895
41,23,-0.001014,-0.002803,0.002726,0.27025
41,24,0.000302,-0.001634,0.001759,0.67525
41,25,0.001677,-0.003162,0.00349,0.82925
41,26,-7.9e-05,-0.002995,0.003492,0.44575
41,27,3.9e-05,-0.003825,0.003956,0.484
41,28,0.000188,-0.004108,0.003863,0.53325
41,29,0.003204,-0.003261,0.003538,0.9635
41,30,0.000361,-0.002318,0.002187,0.66275
41,31,-0.000314,-0.002892,0.002634,0.4315
41,32,0.002309,-0.003645,0.003872,0.892
41,33,0.001168,-0.002874,0.002738,0.805
41,34,0.000978,-0.001725,0.001782,0.869
41,35,-0.001048,-0.002785,0.00257,0.244
41,36,-0.000498,-0.002868,0.002785,0.37725
41,37,-0.002627,-0.003648,0.003553,0.08275
41,38,-0.002628,-0.00396,0.003735,0.10625
41,39,-0.002275,-0.003962,0.00365,0.13425
41,40,0.000113,-0.003285,0.003755,0.5545
42,0,0.001461,-0.00477,0.004696,0.73225
42,1,-0.001722,-0.004697,0.004609,0.21625
42,2,0.003448,-0.004639,0.004298,0.9365
42,3,0.004261,-0.003956,0.004954,0.95825
42,4,0.001091,-0.002728,0.002798,0.791
42,5,-0.000544,-0.004738,0.005017,0.43625
42,6,0.002302,-0.004392,0.004196,0.86825
42,7,-0.000495,-0.00263,0.002647,0.38875
42,8,-0.002837,-0.004784,0.005153,0.13575
42,9,-0.003154,-0.005431,0.005027,0.134
42,10,0.002405,-0.005652,0.004591,0.855
42,11,0.000617,-0.0025,0.00321,0.6345
42,12,0.003138,-0.002327,0.002637,0.98425
42,13,0.001155,-0.001986,0.002183,0.863
42,14,-0.002522,-0.0055,0.005696,0.175
42,15,-0.000329,-0.002211,0.002647,0.4095
42,16,-1e-06,-0.002137,0.002611,0.46875
42,17,0.000277,-0.001484,0.002378,0.5805
42,18,-0.001453,-0.004205,0.003949,0.2635
42,19,-0.000716,-0.002522,0.002773,0.33125
42,20,-0.000855,-0.003672,0.004447,0.31275
42,21,-0.000231,-0.003263,0.003018,0.45525
42,22,0.000681,-0.002337,0.002642,0.665
42,23,-0.003602,-0.004333,0.003598,0.04775
42,24,-0.000992,-0.002284,0.002507,0.2355
