teicher2015_1,teicher2015_2,teicher2015_3,teicher2015_4,tuominen2022_1,tuominen2022_2,tuominen2022_3,tuominen2022_4
0.0329687565927716,0.03289980416969027,0.03550548187164408,0.0358159664171382,0.04201602490716287,0.04650273930945942,0.04228459045627426,0.043970955726830546
0.03738088952359821,0.03921607831616982,0.03881991521836014,0.037561922982313894,0.043401931274593776,0.0451064878575515,0.04047245106447454,0.03626525783318193
0.04354955966144395,0.037398059682093025,0.041159968454152526,0.04023239352320523,0.04171556660302222,0.03793836527656067,0.04462088105927584,0.04649304701494757
0.03941503498361623,0.03808728746787216,0.041514843175735026,0.03468206727477061,0.04271135442406166,0.05212540879056784,0.03678275131508403,0.041831243205478555
0.03854052777475521,0.04068392022280456,0.039927378593787706,0.03610006338513532,0.04135294833241204,0.03864157536108856,0.043670508470293225,0.04332255561137469
0.040110874134708034,0.034646182704586345,0.039703401362297976,0.035224491751487653,0.036581519486391226,0.0440051253557864,0.02925605947850922,0.042714266212564966
0.03781927369936773,0.03909963117550393,0.039868714609288584,0.032597280850998694,0.03999470054516688,0.044454213988641036,0.043628883152055625,0.045972386467085645
0.036453028723962465,0.03727797454204141,0.03874572072444603,0.038438515447372555,0.038554002150770116,0.03980260713108268,0.04248577218238213,0.03934928654520448
0.03812912069997311,0.03729537814079283,0.03540788236081944,0.03434550471085355,0.04328915909464862,0.04576547416903634,0.04055065804540224,0.03322975621396818
0.037681054147034196,0.032849487996186824,0.035824235867941555,0.0389927691791296,0.04823840623423843,0.03895669759525929,0.04586173456166144,0.040892804347721926
0.04156542644176078,0.03654586574450064,0.044298102206211803,0.03983221342534923,0.04277901328070327,0.04572492506906314,0.03941067764753684,0.04810508843269743
0.03884105555638355,0.03974589086360481,0.04491758610269825,0.03733950257575067,0.04560768368441715,0.048193388356063425,0.046889615491039385,0.03927203664783468
0.03841412885795461,0.043841463295816174,0.042811194062060756,0.03764976137124671,0.03956656282880999,0.04445346636925973,0.043120206301220584,0.03747012568718632
0.04123351443800085,0.035385765878628815,0.03980964732913029,0.03716950530268064,0.04013551987919922,0.045600224432973756,0.035049536317806405,0.047155919154077505
0.040595869779149786,0.038738188313889366,0.04152925317864214,0.03798744129899881,0.04116469352467039,0.04473528446528633,0.04933127015534872,0.037690164045856574
0.03625767631810097,0.035662782310064076,0.03201739832650759,0.028640081127463655,0.036505861700473645,0.0391804025536642,0.044309575621660886,0.034555270530963224
0.041074040355877806,0.03290105904579449,0.04020634352243001,0.03636212715010931,0.04446279321030022,0.04414930761445295,0.037119659326562186,0.042451406829148164
0.03682194328676274,0.034387779566265424,0.03643579777175842,0.03027793841954823,0.03747776882226424,0.051618065396639976,0.0413067196889186,0.04401000743379111
0.039288593974976554,0.0374865229239952,0.04026923554728768,0.036126416105110824,0.051939738678918594,0.049962619172168626,0.0488834247602324,0.054131050063268335
0.04196973750739695,0.037938917268128446,0.04073771756032129,0.036386186825578676,0.04470082335273959,0.04312946579372244,0.039398720391247234,0.04158968801055293
0.04328108770875805,0.03685082653910252,0.04234401704282147,0.04053867351175992,0.04092077501973129,0.039778708725600416,0.03685831703319252,0.043964908504824235
0.046750033288639116,6.538453752685292e+61,0.03825033949364595,0.03667570273889504,0.04070024877744936,0.03897598910658678,0.037823885112683905,0.04771700670067813
0.038036908363591304,0.03144991984671201,0.04057098732136625,0.03531387238368815,0.04339162688370176,0.03973913543164881,0.03243372565987785,0.03979516611375594
0.034432436796593975,0.03286602019649427,0.040462139747593655,0.03534993935610426,0.044257334052157773,0.048806333043272844,0.04466904610946537,0.03579310532449654
0.03755094519410074,0.03501313345489263,0.03853045784343006,0.032405331483519935,0.04224756140628061,0.04675456430227863,0.04539967507817636,0.04093335128840873
0.03545618323903923,0.03504935123461827,0.03901366383251413,0.036008190214207744,0.04618681240492972,0.042023139890993745,0.04012292582699344,0.0376801614319155
0.039987029194542945,0.04093178596284401,2.5450919739355064e+59,0.04144236918584462,0.036818244404433424,0.043954834013830255,0.04778204131358718,0.04050313959521295
0.041690277823871955,0.03901186765560365,0.03946406135696069,0.038587281296341217,0.041040531783721274,0.04256421453715476,0.045571398834965304,0.04680266873968418
0.04137464561030753,0.036494116719034575,0.037861335037443135,0.038441519825138354,0.04559246726620093,0.04182609169286261,0.038559049114320516,0.04677887837118424
0.0330568308012599,0.035431245077538115,0.03748009084623181,0.03851860548061856,0.048117283641333636,0.045829146236623396,0.042294645034931494,0.05097869705891892
0.0385101414595894,0.040201951481813394,0.043801849593100524,0.034402165859086196,0.04251708492297439,0.038721828012201205,0.041646372064728966,0.04664373013941958
0.03831544205609241,0.03795681171052213,2.5450919739355064e+59,0.034677204046568114,0.04052609983388499,0.04122902803244639,0.03883668407220875,0.04588455593391084
0.04076710519200627,0.0420464851324681,0.038976532171194254,0.0371716889064702,0.043490149518218606,0.035422757909163834,0.03764225152604821,0.04095124476901978
0.04124179104810384,0.04215714053892568,0.04239469396339663,0.034717895441564436,0.04816580622035763,0.046768792374284315,0.039745584753226634,0.03812926978514484
0.04030413707572599,0.03743574632749087,0.039093888113765435,0.03455976443642115,0.03646777983872518,0.04445572605948341,0.043919938834930505,0.036536688060155094
0.036096813651732534,0.03409791619533621,0.036588159392387375,0.03240310281175097,0.04679437890308294,0.04363723509014868,0.050262521172216794,0.043279753156902474
0.03882959785932408,0.034938788510760974,0.03943674221120936,0.03705685552201571,0.03914380007649531,0.04468592496000706,0.043542035012589256,0.03925802719756377
0.04144985192179689,0.03589103928440066,0.04399372432675375,0.03341476896653426,0.04249448251372087,0.03972316835428192,0.04030392581290469,0.03959430212795816
0.037668975042807515,0.035876433490479455,0.03588450146327942,0.035202773122766914,0.0431249529306103,0.04520254838364068,0.03919693918219061,0.04448160240539456
0.042121381765383624,0.03636228350260889,0.04747947257048027,0.04114164602426369,0.04407657170231606,0.04332857189008786,0.03927029064712973,0.04641896314735048
0.0401715844395943,0.040949198223609325,0.04090323133167012,0.037322811864036735,0.04613171281803244,0.04355421062230919,0.04356898882915751,0.03387011790444827
0.03712350894080093,0.03947768639715006,0.04233058203498648,0.03610281405919872,0.03965646297980457,0.04747692169281125,0.03707213807345688,0.04224884427268707
0.04115554366223986,0.040183375413046736,0.03872808132490462,0.03615014120043505,0.038824902366195985,0.03714599705847404,0.042909824594217834,0.04290451887884431
0.04036580337895611,0.04037511536623999,0.03794320286106448,0.04009776766831978,0.0423704299750621,0.0432223514312821,0.03694705269239659,0.03679029666957089
0.041336055109860874,0.03586731753915919,0.035942809163873574,0.03765320292195174,0.03993330234516598,0.04893987137411192,0.03896646481049361,0.03581873400900779
0.03651606151152174,0.037671804958816876,0.03933861508996801,0.03980148951376229,0.039496244813830225,0.0425932393450584,0.03807214212985777,0.04260275481202502
0.03893219253807099,0.03942732549139865,0.04209590412437802,0.03869636280466626,0.04147612182162752,0.049660884870977584,0.03721011232682099,0.03922562326292893
0.03893927327725431,0.03586126437893287,0.03946474862939207,0.038013020127520114,0.0393494612738996,0.04413045968325485,0.045634740035087225,0.046186598754557336
0.038256677025881376,0.037790803484382206,0.038759573150311415,0.03747372312194551,0.048788339316564185,0.04364436073648592,0.042695841531938096,0.033925174157532774
0.04300495121954986,0.039376200221485545,0.040802507431334345,0.03744383341674295,0.04309038262860348,0.03958351481103876,0.04740053064207757,0.04253604239143137
0.037924093554191615,0.03558290073789781,0.03527174101452667,0.03368030455929541,0.04233995187897917,0.0455161707729543,0.04046536842533447,0.039189234264983795
0.04401480183855577,0.03745819191090438,0.04007784223526998,0.036977760010117676,0.040662437003353175,0.03644025882996339,0.036425058615680996,0.04402645636747174
0.039000395949535326,0.03505985934648313,0.03795439883589369,0.03862304210824271,0.04289734102362983,0.04584951469737645,0.04437229305553069,0.0361292407432187
0.03641287729445835,0.0369979889342782,0.035928846177710784,0.03983438957310106,0.03981007628330445,0.03989911683244329,0.03886769229583466,0.042237842156131813
0.03891771640520097,0.042559643985631,0.039676164390368696,0.03888507997328434,0.04274478134429051,0.04285340205274736,0.04279154358043369,0.03426004864194203
0.03765716593968128,0.03437140320093093,0.03748157457934329,0.035769764455023396,0.04198225712518924,0.037307547860553986,0.04224386149338615,0.03494784157252684
0.04256765901871427,0.036169081226079466,0.0432494222997706,0.04114974690717591,0.04779328747057515,0.04169676458385002,0.03669184817123702,0.03384092580538963
0.04577842469744185,0.0381783912831658,0.042351060936677565,0.03513346900741769,0.04745230737312465,0.043257058512791054,0.042723262544022575,0.05038806170465256
0.040286036572176984,0.04022035982940222,0.03819753395599852,0.036591077681714504,0.04212875454342923,0.04034865290257091,0.03622495643434234,0.03869626594486786
0.038144610510729295,0.03774083181001531,0.03866076618518824,0.03296862835161506,0.03802709199544801,0.0442986144837403,0.0353644267069052,0.04397932458107867
0.036865769912647846,0.03716856319243021,0.04131056919261264,0.03540728918651352,0.04040949451150576,0.03870292143261492,0.04297205967120521,0.03938616755432556
0.03674227157863358,0.03594666962117554,0.043668636728276256,0.03597421255317783,0.04965621570730808,0.039041863213536775,0.041418750308681467,0.04217158718664063
0.04153874653448375,0.032600464464498,0.03637773235423138,0.0355180068894867,0.039493754786180765,0.03840315863145368,0.043582832801048195,0.041310148160078934
0.04013271101781238,0.03747204652554652,0.03865652063950125,0.0344772978543635,0.043722928358806624,0.03604672410930967,0.04364523913938668,0.037296314754021107
0.039587561904579724,0.037360356219220056,0.035605910508313625,0.03545926741194084,0.04016770676038407,0.04199193213533323,0.042653136572604486,0.04125081759326184
0.03644132485381276,0.03202476907879766,0.03520197835650174,0.036083291950138145,0.03723760492363407,0.03936232005996456,0.0339927247698535,0.03839105329777792
0.042442526510870604,0.04305396287448316,0.04213002333039753,0.03175124549295381,0.04830865784265629,0.041720942989360826,0.044768331627489645,0.046626036959116525
0.03561962194021247,0.03716036101803767,0.04085326740904749,0.03356432526663199,0.04470261543926886,0.0397857967292061,0.038981527703325414,0.037602037126553196
0.04024300115345403,0.042977255490563575,0.03945280159417185,0.038205097613829175,0.04853333249304001,0.04529170601638919,0.03947526980395969,0.047696981576260705
0.03751325127711239,0.039315563243240606,0.04320201029365991,0.042240122770346535,0.03987233278126921,0.040145066561934103,0.04059848340579226,0.03835297686464023
0.03778825877471456,0.03400674020010961,0.038896514863489697,0.035457548864214795,0.040227063977916935,0.03590909713791015,0.04113864885453695,0.03784745187431049
0.03927231795917014,0.04262826441306459,0.03916975351784407,0.03663060158888879,0.038962020172396285,0.043166120392532106,0.041509250849614925,0.04327499524009105
0.04063417846528722,0.033483652081429435,0.03693706989586481,0.03315558788332618,0.044197134178982515,0.04170443596675225,0.03499442963661827,0.03697933786148158
0.04355611097593445,0.035477124184109025,0.04231512207912531,0.037481038137697854,0.04178028914226517,0.04948242330146375,0.03619956886654877,0.043398088404457684
0.0397198226600683,0.037785396955474296,0.03789558012979138,0.036195971723757554,0.04873593692329607,0.04637953862973943,0.0403950176645976,0.034939916728557154
0.038795396820551005,0.03920274204827569,0.039329420033818945,0.03503265754199939,0.040900949710671576,0.04176697666092815,0.04401818636894364,0.04115573873991047
0.04308881079163967,0.034939044247916044,0.03854189567142248,0.039993842929432234,0.0392812822643903,0.03454240835802645,0.03337851379342098,0.035171693251465554
0.03816219337553883,0.033470915153916335,0.03754415148194079,0.031891231587975244,0.038474864557486686,0.04550974735838271,0.037951200955305825,0.04009733934461071
0.03537279030139506,0.03028348037803965,0.03855465527504109,0.03380360580463189,0.0436744507512326,0.03971885762369992,0.03867780028098777,0.040151456262302085
0.03794452784410129,0.03795688035502928,0.036076127240486394,0.03936436395556234,0.040687085301651923,0.03957891819194902,0.041095809266900304,0.03984161234611125
0.03997619709277407,0.036469179804837666,0.03934852712180653,0.03614158472357434,0.04207292376038719,0.047684867775757686,0.045605530586978596,0.039847069926638334
0.04437014235635761,0.039570546388258736,0.04016358547341427,0.0370173802747321,0.04614108058831433,0.042729065223357385,0.043121467622485934,0.04146819713246405
0.03496171650887373,0.04059558177353541,0.03539106627116578,0.038026429429122065,0.05016088416332144,0.047511393017306176,0.04379552666879009,0.04200062771866842
0.03601414043342315,0.036116967153355765,0.0358357864578701,0.03670423532656065,0.05411648269104108,0.03724525522905734,0.03873174711594446,0.03799635548280881
0.041771552098151074,0.03728623882325744,0.041219613482723294,0.040127110489418014,0.04306279598571527,0.04157409277797279,0.037338619610349184,0.044065000117414745
0.040901481190085666,0.03867944534472444,0.03991576776335587,0.04031072435777732,0.04437730194066278,0.047246699906978024,0.044967035374173625,0.047147880462154394
0.041374248608429504,0.039575887977705684,0.04496905516671796,0.041394576348532046,0.04568073094936229,0.04151667382381618,0.03330326673922238,0.03285470901733031
0.036141731575894225,0.03983952542855676,0.03706764772954711,0.034620351859132384,0.04745217743579402,0.03956420844168295,0.04218885552753988,0.04134454078127546
0.042390527012636764,0.033558004787239575,0.04063372436336392,0.03521500541667696,0.05012647129676682,0.0397056094645831,0.03966127248011389,0.05129376297259679
0.03796048021806776,0.03537101902317235,0.0373696339066034,0.03630239877228594,0.046035280622736825,0.04295341645574301,0.04532986887407806,0.045144879199522404
0.038964553875848955,2.554262366725609e+59,0.03682676160500449,0.0377256517753005,0.043295394822690736,0.04045481756134665,0.03953863256924985,0.039015132186196795
0.040622093559197235,0.038572733189378774,0.03636610699102324,0.03727323002763104,0.040454039516391836,0.044031732358715686,0.03601351140826993,0.04085727853355236
0.04267558205338283,0.03953923713295074,0.040030751522913015,0.044549257643115146,0.04770082745766646,0.03990421711815624,0.038175677019956326,0.04898924612155577
0.036904370159614105,0.03811899006838107,0.04032876135806913,0.033943826718735665,0.044654081593841335,0.04223083740414675,0.04056379676225104,0.038255816400205325
0.03908789947318824,0.03851543758178079,0.03398573834652909,0.03388925817353146,0.046153516015801914,0.04538060751628963,0.050065170201495486,0.04648564073060791
0.040728627130197696,0.03728250526914519,0.03824683650439563,0.042602998174694,0.042657967752807426,0.04275025371171384,0.03411301351001061,0.0327518341853243
0.03964011738533009,0.03564013241449437,0.03956153742222066,0.032516087833677695,0.04475806441021904,0.04030708622513974,0.04378131543707944,0.04617522957583893
0.03692238674899635,0.041143394794846175,0.04424527859357975,0.04086688926200468,0.03935218419281531,0.039136433567276474,0.04462481716354675,0.04847643364792552
0.03858568724774462,0.03776032288060747,0.040120121365905134,0.042968837294706325,0.04528889246378476,0.044917443637099805,0.03966396755887163,0.04200207294704459
0.03829762907798494,0.03382450542371167,0.04177359691224495,0.04005467846775955,0.04818134109907944,0.04206284159683106,0.039863846856561864,0.038847970955896295
0.03930378538508741,0.03467551328283905,0.040414772840287785,0.040136156934456116,0.041753258248659005,0.0461347843572188,0.04308187900835619,0.052309713007333065
0.04243928259646807,0.03843798797144354,0.044396420138815396,0.04156323895370779,0.04228106672999579,0.04375778868876279,0.03907207786125924,0.04156864190167511
0.03689489417484502,0.036122472005179734,0.0381139543381306,0.033710287683962226,0.04798313133334094,0.04083489888109534,0.04393025244551976,0.0355394947021208
0.04072856130766587,0.035013850223336,0.04415508210892163,0.03896679869248822,0.047773734642989195,0.04941242238447912,0.04372353262456603,0.04678971662933617
0.04137224039393715,0.03453492768589017,0.04151658136831395,0.03661860218445091,0.036724982631211246,0.03862888525142455,0.0395686983133066,0.0382585074436823
0.03888675359554278,0.03611159692023291,0.03517644819510205,0.036157418870867604,0.04439014230458398,0.04346225483405297,0.04132752443641906,0.0447686783455003
0.03859176643110878,0.03777264737779048,0.040921460543266376,0.04141900677981289,0.044766402612274214,0.04274668673231145,0.03691497894069861,0.0400257870684468
0.03782908803990784,0.03691612692807826,0.04104577486730221,0.036413452799962276,0.038935441560932225,0.03806013269165395,0.04266823355656969,0.03730818717662722
0.03896662277487913,0.040297082232613156,0.03607554987404412,0.034963111181052726,0.04087385939241679,0.045594374654974214,0.03585969025613634,0.04418680309394884
0.032928886598466545,0.03268425576796292,0.036796098013312704,0.032908068325644003,0.038705094579933944,0.05058773360961701,0.042325136424426445,0.04171423477276008
0.041022386058458704,0.03900832459803765,0.038300896681045096,0.03776483116231621,0.04263878250347022,0.04521722024689684,0.04010812541065435,0.04271481652540524
0.038226794811053975,0.036938529193504994,0.037075545948930325,0.030533702287614605,0.045565761673634714,0.04016631254638487,0.04278385174181237,0.0404400578958387
0.038155907833312595,0.037600392782627154,0.041019619745796876,0.03737837695111911,0.03562074960258325,0.03907864339281959,0.04112563837620457,0.03878872611876501
0.08001202946942029,0.03414250843698247,0.037313450243411934,0.04025294971080767,0.04033788206532858,0.04003216765814697,0.04118357741072463,0.041131358122776025
0.036948718672952706,0.04189864410560779,0.036004651164276175,0.03612715309915313,0.040140755038365304,0.04596237184724614,0.044386856480923144,0.04368069945358834
0.03585439124076247,0.0336258374420988,0.04011332234600364,0.03390565808484329,0.03925325688580344,0.036721951855044566,0.0388841882303258,0.03611085279875175
0.04092335767199447,0.0376907496915752,0.039447113103142396,0.03538764220320321,0.04062149422154867,0.042090568586863726,0.03921187542976373,0.03504204003871614
0.03831869258018988,0.0371444868868808,0.03787304258144753,0.04000328791007949,0.045234991997909056,0.047683618345464585,0.04680698099688139,0.04335687194049264
0.04208382539449114,0.03719012500877662,0.04446818461167395,0.036374424666408715,0.04529510814453476,0.03881705112792562,0.04115576059874404,0.04880070953235057
0.04153258078958039,0.032675502099906245,0.035380623056769894,0.037965112932928945,0.04330968531235734,0.0408725536061274,0.043656208892178125,0.04001354099724529
0.04029844334160787,0.042021349764802145,0.03890826236132011,0.041470702225570484,0.040515799446124906,0.040357050375194485,0.03731324161038188,0.04055871388255583
0.04334504704464431,0.03838744431360344,0.039283911774446616,0.0352992340689906,0.04141197372431821,0.0367352430908179,0.041685949900780256,0.038823239483277296
0.03936479750143231,0.04184535107502623,0.040604961784848466,0.037519221760513026,0.04024994024135415,0.04357108847408536,0.04318417580311518,0.037909874045883966
0.04327772632644797,0.038473561002980786,0.040520624136290345,0.037534403149530986,0.04160328449108341,0.04093511726286185,0.045120073614564334,0.03971714552573061
0.03616050833532028,0.03495625037093583,0.03694840362494172,0.03797318698277181,0.039633123523691596,0.04779106153825262,0.049195710921977207,0.04507428798100277
0.03849164672073959,0.041966837711342665,0.042769279815772145,0.03769624090889845,0.04139096502322468,0.04090561758814064,0.039699152946491435,0.037950612403702
0.043540343278320404,0.03856556825193442,0.044669260800191256,0.04264859724230926,0.04139738673791352,0.03970182928543782,0.04045670517120734,0.03393563534856057
0.0395955303720786,0.03460990958732902,0.03682545328188715,0.0353577596957773,0.04589480813630911,0.04266919681946714,0.03889878029146964,0.04053515772249452
0.039694019465224474,0.04381495150371558,0.04600245192024419,0.03801260119368448,0.04317094113014075,0.04509827917216718,0.043072302146856443,0.045651390811791905
0.03757905132727325,0.035658696416272485,0.04030896307293325,0.03414643710721319,0.0407616386773114,0.04016224386890258,0.03415395015714943,0.04247126336338922
0.04039524011958142,0.034493115783193785,0.03988000368137567,0.03049639441136966,0.04503999605027538,0.04708980820692176,0.045940089576415696,0.04494052300918338
0.037677197093987126,0.036089581613066385,0.038755862548462555,0.03593247448750018,0.046548756063231625,0.037239846752697724,0.04058374382018941,0.038471507892379755
